product_name,product_image,category
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Γκρι 1τμχ Μ51xΠ50xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/038226/38226586/fixedratio_20220919111737_orthogonio_voithitiko_trapezaki_xylino_gri_811803_m51xp50xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Λευκό Γυαλιστερό 1τμχ Μ100xΠ50.5xΥ35εκ.,https://b.scdn.gr/images/sku_main_images/040404/40404697/fixedratio_20230118130922_orthogonio_trapezaki_saloniou_xylino_leyko_gyalistero_816538_m100xp50_5xy35ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Sonoma 1τμχ Μ51xΠ50xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/038224/38224116/fixedratio_20220919104212_orthogonio_voithitiko_trapezaki_xylino_sonoma_811804_m51xp50xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Λευκό 1τμχ Μ90xΠ50xΥ36.5εκ.,https://c.scdn.gr/images/sku_main_images/040511/40511171/fixedratio_20230130100249_orthogonio_trapezaki_saloniou_xylino_leyko_821060_m90xp50xy36_5ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Γκρι 1τμχ Μ90xΠ49xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/040091/40091981/fixedratio_20221221130313_orthogonio_voithitiko_trapezaki_xylino_gri_819624_m90xp49xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Γκρι 1τμχ Μ110xΠ50xΥ40εκ.,https://d.scdn.gr/images/sku_main_images/040388/40388591/fixedratio_20230117122843_orthogonio_trapezaki_saloniou_apo_masif_xylo_gri_814431_m110xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ80xΠ50xΥ40εκ.,https://c.scdn.gr/images/sku_main_images/040467/40467318/fixedratio_20230124115907_orthogonio_trapezaki_saloniou_xylino_gri_823295_m80xp50xy40ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Γυαλιστερό Λευκό 1τμχ Μ50xΠ46xΥ35εκ.,https://b.scdn.gr/images/sku_main_images/040510/40510930/fixedratio_20230130095347_orthogonio_voithitiko_trapezaki_xylino_gyalistero_leyko_819504_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Λευκό 1τμχ Μ80xΠ50xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/039304/39304740/fixedratio_20221111121123_orthogonio_trapezaki_saloniou_apo_masif_xylo_leyko_818251_m80xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι Σκυροδέματος 1τμχ Μ80xΠ50xΥ36εκ.,https://c.scdn.gr/images/sku_main_images/040447/40447005/fixedratio_20230123100432_orthogonio_trapezaki_saloniou_xylino_gri_skyrodematos_816516_m80xp50xy36ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Hash Ξύλινο Sonoma 1τμχ Μ60xΠ44xΥ63εκ.,https://d.scdn.gr/images/sku_main_images/036952/36952568/fixedratio_20220701093800_orthogonio_voithitiko_trapezaki_hash_xylino_sonoma_gp025_0021_3_m60xp44xy63ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Γκρι 1τμχ Μ40xΠ33xΥ41εκ.,https://c.scdn.gr/images/sku_main_images/040189/40189831/fixedratio_20230102102406_orthogonio_voithitiko_trapezaki_xylino_gri_819305_m40xp33xy41ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Μαύρο 1τμχ Μ110xΠ50xΥ40εκ.,https://a.scdn.gr/images/sku_main_images/040388/40388602/fixedratio_20230117122912_orthogonio_trapezaki_saloniou_apo_masif_xylo_mayro_814433_m110xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Δρυς 1τμχ Μ50xΠ46xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/040431/40431218/fixedratio_20230120110156_orthogonio_trapezaki_saloniou_xylino_drys_819530_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Λευκό 2τμχ Μ50xΠ46xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/040510/40510913/fixedratio_20230130095309_orthogonio_voithitiko_trapezaki_xylino_leyko_819501_2tmch_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Καφέ Μελί 1τμχ Μ55xΠ56xΥ32εκ.,https://a.scdn.gr/images/sku_main_images/036298/36298313/fixedratio_20220530134117_orthogonio_trapezaki_saloniou_apo_masif_xylo_kafe_meli_813408_m55xp56xy32ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ100xΠ50xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/039614/39614653/fixedratio_20221124094716_orthogonio_trapezaki_saloniou_apo_masif_xylo_fysiko_818265_m100xp50xy35ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν από Μπαμπού Μπεζ 2τμχ Μ75xΠ75xΥ46.5εκ.,https://d.scdn.gr/images/sku_main_images/022400/22400988/fixedratio_20220323132409_strogylo_set_zigon_apo_mpampou_14835_m75xp75xy46_5ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο με Σερβιτόρο Λευκό 1τμχ Μ100xΠ50xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/040307/40307637/fixedratio_20230111114258_orthogonio_trapezaki_saloniou_apo_masif_xylo_me_servitoro_leyko_813421_m100xp50xy35ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο με Ρόδες Sonoma 1τμχ Μ50xΠ35xΥ55.5εκ.,https://d.scdn.gr/images/sku_main_images/040817/40817473/fixedratio_20230306115433_orthogonio_voithitiko_trapezaki_xylino_me_rodes_sonoma_825808_m50xp35xy55_5ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Μαύρο 1τμχ Μ90xΠ49xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040043/40043714/fixedratio_20221219090749_orthogonio_trapezaki_saloniou_xylino_mayro_819613_m90xp49xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Λευκό 1τμχ Μ100xΠ50xΥ41εκ.,https://c.scdn.gr/images/sku_main_images/039216/39216932/fixedratio_20221109090006_orthogonio_trapezaki_saloniou_apo_masif_xylo_leyko_818256_m100xp50xy41ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι από Μασίφ Ξύλο Λευκό 1τμχ Μ102xΠ49xΥ55εκ.,https://d.scdn.gr/images/sku_main_images/038891/38891126/fixedratio_20221021170023_orthogonio_voithitiko_trapezaki_apo_masif_xylo_leyko_820942_m102xp49xy55ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ90xΠ49xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/039965/39965777/fixedratio_20221213093450_orthogonio_trapezaki_saloniou_xylino_gri_819616_m90xp49xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ80xΠ50xΥ42.5εκ.,https://d.scdn.gr/images/sku_main_images/038800/38800316/fixedratio_20221019104825_orthogonio_trapezaki_saloniou_xylino_gri_809732_m80xp50xy42_5ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Ρόδες Καφέ 1τμχ Μ130xΠ75xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/017219/17219461/fixedratio_20210211150755_trapezaki_saloniou_orthogonio_kastania_995_4013.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν Ξύλινο Γκρι 3τμχ Μ61xΠ28xΥ47εκ.,https://d.scdn.gr/images/sku_main_images/032201/32201336/fixedratio_20211108130945_set_zigon_orthogonio_gri_808611_61x28x47cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο με Ρόδες Δρυς 1τμχ Μ50xΠ35xΥ55.5εκ.,https://a.scdn.gr/images/sku_main_images/041006/41006815/fixedratio_20230328164756_orthogonio_voithitiko_trapezaki_xylino_me_rodes_drys_825809_m50xp35xy55_5ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Μαύρο 1τμχ Μ40xΠ30xΥ59εκ.,https://d.scdn.gr/images/sku_main_images/033855/33855764/fixedratio_20220208111622_orthogonio_voithitiko_trapezaki_xylino_mayro_336130_m40xp30xy59ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Ρόδες Καρυδί - Λευκό 1τμχ Μ100xΠ44xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/028142/28142441/fixedratio_20220210103801_orthogonio_trapezaki_saloniou_xylino_me_rodes_karydi_leyko_hm8870_01_m100xp44xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καρυδί 1τμχ Μ102xΠ50xΥ40εκ.,https://d.scdn.gr/images/sku_main_images/039176/39176715/fixedratio_20221107103011_orthogonio_trapezaki_saloniou_xylino_karydi_817527_m102xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Καφέ Μελί 1τμχ Μ100xΠ50xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/039522/39522364/fixedratio_20221121140931_orthogonio_trapezaki_saloniou_apo_masif_xylo_kafe_meli_818268_m100xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Μαύρο 1τμχ Μ80xΠ50xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/040388/40388863/fixedratio_20230117123730_orthogonio_trapezaki_saloniou_apo_masif_xylo_mayro_814423_m80xp50xy40ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Γκρι Σκυροδέματος 1τμχ Μ102xΠ50xΥ40εκ.,https://a.scdn.gr/images/sku_main_images/039199/39199160/fixedratio_20221108102339_orthogonio_voithitiko_trapezaki_xylino_gri_skyrodematos_812694_m102xp50xy40ek.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Μεταλλικό Μαύρο 1τμχ Μ74xΠ74xΥ32εκ.,https://c.scdn.gr/images/sku_main_images/021320/21320781/fixedratio_20191211115404_74x74_246086.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ102xΠ50xΥ40εκ.,https://c.scdn.gr/images/sku_main_images/039176/39176655/fixedratio_20221107102902_orthogonio_trapezaki_saloniou_xylino_gri_817526_m102xp50xy40ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Sonoma 1τμχ Μ50xΠ46xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/040487/40487028/fixedratio_20230125170132_orthogonio_voithitiko_trapezaki_xylino_sonoma_819506_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Δρυς 1τμχ Μ60xΠ44.5xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/040526/40526965/fixedratio_20230131100826_orthogonio_trapezaki_saloniou_xylino_me_servitoro_drys_819569_m60xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Λευκό 1τμχ Μ60xΠ44.5xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/040508/40508100/fixedratio_20230127161213_orthogonio_trapezaki_saloniou_xylino_me_servitoro_leyko_819572_m60xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ90xΠ50xΥ35εκ.,https://b.scdn.gr/images/sku_main_images/041259/41259094/fixedratio_20230406115940_orthogonio_trapezaki_saloniou_apo_masif_xylo_fysiko_323149_m90xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καπνιστή Δρυς 1τμχ Μ90xΠ49xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/040043/40043754/fixedratio_20221219091132_orthogonio_trapezaki_saloniou_xylino_kapnisti_drys_819617_m90xp49xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Γκρι 1τμχ Μ100xΠ50xΥ41εκ.,https://b.scdn.gr/images/sku_main_images/039304/39304736/fixedratio_20221111121109_orthogonio_trapezaki_saloniou_apo_masif_xylo_gri_818257_m100xp50xy41ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Γκρι 1τμχ Μ90xΠ44.5xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/040526/40526950/fixedratio_20230131100729_orthogonio_trapezaki_saloniou_xylino_me_servitoro_gri_819586_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Λευκό 2τμχ Μ50xΠ46xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/040396/40396192/fixedratio_20230118090255_orthogonio_voithitiko_trapezaki_xylino_leyko_819517_2tmch_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ80xΠ50xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/040463/40463250/fixedratio_20230124094444_orthogonio_trapezaki_saloniou_apo_masif_xylo_fysiko_814439_m80xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Γκρι 1τμχ Μ90xΠ44.5xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040527/40527588/fixedratio_20230131102955_orthogonio_trapezaki_saloniou_xylino_me_servitoro_gri_819592_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Δρυς 1τμχ Μ90xΠ44.5xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/040526/40526706/fixedratio_20230131095535_orthogonio_trapezaki_saloniou_xylino_me_servitoro_drys_819595_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι από Μασίφ Ξύλο Γκρι 1τμχ Μ102xΠ49xΥ55εκ.,https://d.scdn.gr/images/sku_main_images/038913/38913381/fixedratio_20221024133349_orthogonio_voithitiko_trapezaki_apo_masif_xylo_gri_820943_m102xp49xy55ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ50xΠ46xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/040430/40430184/fixedratio_20230120101321_orthogonio_trapezaki_saloniou_xylino_gri_819508_m50xp46xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Δρυς 1τμχ Μ60xΠ44.5xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040527/40527665/fixedratio_20230131103418_orthogonio_trapezaki_saloniou_xylino_drys_819579_m60xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Γκρι 1τμχ Μ100xΠ50xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/039322/39322706/fixedratio_20221114085226_orthogonio_trapezaki_saloniou_apo_masif_xylo_gri_818267_m100xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Μαύρο 1τμχ Μ100xΠ50xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/039965/39965836/fixedratio_20221213093555_orthogonio_trapezaki_saloniou_xylino_mayro_821125_m100xp50xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καφέ 1τμχ Μ100xΠ50xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/039965/39965878/fixedratio_20221213093736_orthogonio_trapezaki_saloniou_xylino_kafe_821127_m100xp50xy45ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν από Μασίφ Ξύλο Μελί 3τμχ Μ80xΠ40xΥ55εκ.,https://c.scdn.gr/images/sku_main_images/040888/40888087/fixedratio_20230315114412_orthogonio_set_zigon_apo_masif_xylo_meli_824981_m80xp40xy55ek.jpeg,small_table
Τετράγωνο Τραπεζάκι Σαλονιού Agate Ξύλινο Φυσικό 1τμχ Μ90xΠ90xΥ37εκ.,https://b.scdn.gr/images/sku_main_images/034240/34240017/fixedratio_20220223161051_tetragono_trapezaki_saloniou_agate_xylino_161587339_m90xp90xy37ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Μαύρο 1τμχ Μ40xΠ42xΥ50εκ.,https://b.scdn.gr/images/sku_main_images/040776/40776304/fixedratio_20230301101011_orthogonio_voithitiko_trapezaki_xylino_mayro_825772_m40xp42xy50ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ80xΠ50xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/040388/40388790/fixedratio_20230117123410_orthogonio_trapezaki_saloniou_apo_masif_xylo_fysiko_814419_m80xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καφέ 1τμχ Μ100xΠ50xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/039965/39965952/fixedratio_20221213093844_orthogonio_trapezaki_saloniou_xylino_kafe_821131_m100xp50xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Δρυς 1τμχ Μ90xΠ44.5xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/040447/40447207/fixedratio_20230123101118_orthogonio_trapezaki_saloniou_xylino_me_servitoro_drys_819585_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Λευκό 1τμχ Μ90xΠ44.5xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/040527/40527526/fixedratio_20230131102632_orthogonio_trapezaki_saloniou_xylino_me_servitoro_leyko_819588_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Λευκό Γυαλιστερό 1τμχ Μ90xΠ44.5xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040527/40527536/fixedratio_20230131102705_orthogonio_trapezaki_saloniou_xylino_me_servitoro_leyko_gyalistero_819590_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Γκρι 1τμχ Μ80xΠ50xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/040509/40509594/fixedratio_20230127171143_orthogonio_trapezaki_saloniou_apo_masif_xylo_gri_814421_m80xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Sonoma 1τμχ Μ90xΠ44.5xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/040526/40526868/fixedratio_20230131100302_orthogonio_trapezaki_saloniou_xylino_me_servitoro_sonoma_819591_m90xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Λευκό Γυαλιστερό 1τμχ Μ60xΠ44.5xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040527/40527086/fixedratio_20230131101145_orthogonio_trapezaki_saloniou_xylino_me_servitoro_leyko_gyalistero_819574_m60xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Καφέ Μελί 1τμχ Μ110xΠ50xΥ40εκ.,https://d.scdn.gr/images/sku_main_images/040389/40389522/fixedratio_20230117132228_orthogonio_trapezaki_saloniou_apo_masif_xylo_kafe_meli_814432_m110xp50xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Μελί 1τμχ Μ100xΠ50xΥ41εκ.,https://a.scdn.gr/images/sku_main_images/039648/39648461/fixedratio_20221125091842_orthogonio_trapezaki_saloniou_apo_masif_xylo_meli_818258_m100xp50xy41ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Γκρι 1τμχ Μ60xΠ44.5xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/040526/40526724/fixedratio_20230131095629_orthogonio_trapezaki_saloniou_xylino_me_servitoro_gri_819570_m60xp44_5xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Sonoma Δρυς 1τμχ Μ90xΠ60xΥ35εκ.,https://d.scdn.gr/images/sku_main_images/031580/31580583/fixedratio_20211008162314_trapezaki_saloniou_orthogonio_sonoma_drys_806007_90x60x35cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Sonoma 1τμχ Μ90xΠ50xΥ41.5εκ.,https://a.scdn.gr/images/sku_main_images/035741/35741287/fixedratio_20220503135550_orthogonio_trapezaki_saloniou_xylino_sonoma_809821_m90xp50xy41_5ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Memphis Ξύλινο με Σερβιτόρο Καφέ Ανοιχτό 1τμχ Μ110xΠ55xΥ44.5εκ.,https://a.scdn.gr/images/sku_main_images/038508/38508082/fixedratio_20221005102532_orthogonio_trapezaki_saloniou_memphis_xylino_me_servitoro_kafe_anoichto_30088604_m110xp55xy44_5ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Αφροδίτη με Τζάμι Γυάλινο Γκρι 1τμχ Μ120xΠ70xΥ42εκ.,https://c.scdn.gr/images/sku_main_images/010691/10691303/fixedratio_20200610163425_trapezaki_saloniou_11411107_afroditi_me_tzami_orthogonio_gri.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Ήβη Ξύλινο Καρυδί 1τμχ Μ98xΠ98xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/021959/21959892/fixedratio_20200330134354_trapezaki_saloniou_vi_strogylo_karydi.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό 1τμχ Μ60xΠ45xΥ60εκ.,https://a.scdn.gr/images/sku_main_images/020594/20594492/fixedratio_20210323092004_voithitiko_trapezaki_orthogonio_av43669_60x45x60cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού 18563-C από Μασίφ Ξύλο Φυσικό 1τμχ Μ120xΠ60xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/019231/19231119/fixedratio_20210211145742_trapezaki_saloniou_18563_c_orthogonio_mpez_fysiko_122_91_007.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Μαύρο 1τμχ Μ100xΠ50xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/021320/21320818/fixedratio_20191211115616_100x50_284141.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο με Σερβιτόρο Μαύρο 1τμχ Μ100xΠ50xΥ35εκ.,https://a.scdn.gr/images/sku_main_images/040388/40388474/fixedratio_20230117122301_orthogonio_trapezaki_saloniou_apo_masif_xylo_me_servitoro_mayro_813424_m100xp50xy35ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Nemo-CF Γυάλινο Διάφανο 1τμχ Μ120xΠ60xΥ46εκ.,https://b.scdn.gr/images/sku_main_images/018666/18666252/fixedratio_20190523164538_nemo_cf_120by60_800_017.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Γκρι 1τμχ Μ114xΠ65xΥ30εκ.,https://d.scdn.gr/images/sku_main_images/026738/26738711/fixedratio_20210709091413_trapezaki_saloniou_orthogonio_7303016_114x65x30cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καπνιστή Δρυς 1τμχ Μ100xΠ60xΥ42εκ.,https://a.scdn.gr/images/sku_main_images/039322/39322712/fixedratio_20221114085413_orthogonio_trapezaki_saloniou_xylino_kapnisti_drys_815426_m100xp60xy42ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Ξύλινο Μπρούτζινο 1τμχ Μ42xΠ42xΥ46εκ.,https://d.scdn.gr/images/sku_main_images/033031/33031566/fixedratio_20211216093551_voithitiko_trapezaki_strogylo_tbh_06_42x42x46cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Καφέ Δρυς 1τμχ Μ40xΠ42xΥ50εκ.,https://c.scdn.gr/images/sku_main_images/040874/40874371/fixedratio_20230313164013_orthogonio_voithitiko_trapezaki_xylino_kafe_drys_825780_m40xp42xy50ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό 1τμχ Μ42xΠ42xΥ56εκ.,https://c.scdn.gr/images/sku_main_images/022400/22400852/fixedratio_20220210103802_strogylo_voithitiko_trapezaki_gyalino_0381_m42xp42xy56ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Waverly από Μασίφ Ξύλο Καρυδί 1τμχ Μ129.54xΠ90.17xΥ51.56εκ.,https://b.scdn.gr/images/sku_main_images/022992/22992902/fixedratio_20210323092003_trapezaki_saloniou_waverly_orthogonio_32054_129_54by90_17x51_56cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Γυάλινο Χρυσό 1τμχ Μ120xΠ60xΥ53εκ.,https://d.scdn.gr/images/sku_main_images/020594/20594128/fixedratio_20200113104641_120x60_5827.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο με Σερβιτόρο Λευκό Γυαλιστερό 1τμχ Μ90xΠ44.5xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/040527/40527552/fixedratio_20230131102738_orthogonio_trapezaki_saloniou_xylino_me_servitoro_leyko_gyalistero_819582_m90xp44_5xy45ek.jpeg,small_table
Τετράγωνο Βοηθητικό Τραπεζάκι από Μασίφ Ξύλο Γκρι 1τμχ Μ40xΠ40xΥ39εκ.,https://a.scdn.gr/images/sku_main_images/038916/38916619/fixedratio_20221024142750_tetragono_voithitiko_trapezaki_apo_masif_xylo_gri_813788_m40xp40xy39ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Cosmos Μεταλλικό Ασημί Antique 2τμχ Μ58xΠ58xΥ49εκ.,https://b.scdn.gr/images/sku_main_images/030651/30651174/fixedratio_20210827133845_voithitiko_trapezaki_cosmos_strogylo_asimi_antique_04_0622_58x58x49cm.jpeg,small_table
Τετράγωνο Τραπεζάκι Σαλονιού Ξύλινο Γυαλιστερό Γκρι 1τμχ Μ132xΠ132xΥ33εκ.,https://b.scdn.gr/images/sku_main_images/032128/32128697/fixedratio_20211103170132_trapezaki_saloniou_tetragono_gyalistero_gri_806821_132x132x33cm.jpeg,small_table
